Time,GPS_1,GPS_2,IDvacca,hash
01-Apr-2023 09:30:00,10.7779587852143,46.0180090589335,Agritech24,72AA1ED10EEB3A44A39029D14ABC314D5C7E516CD952CCECB6DB08E8DFFE5CDF
01-Apr-2023 09:45:00,10.7776569477101,46.018433161344,Agritech24,11C82500CCC6AFC390EDC706181C02A9FD7C571A63D29FDE52282759C4A6DF83
01-Apr-2023 10:00:00,10.7779808467632,46.019100766453,Agritech24,924BC2EC3F31637A4F7AB6F04BDA1EB92377EB1731604EFD767BC20459C87100
01-Apr-2023 10:15:00,10.7780699287981,46.0189324689371,Agritech24,7ED232EE5483803546FD73FE0E31CDDDE31EF1B5473B65215A468C03EE8D077E
01-Apr-2023 10:30:00,10.7778627603571,46.0188951208484,Agritech24,E10FA0FF54083794DB8E7C353EF1C2E8D0A325F37D4D23415148F33EBB74BA04
01-Apr-2023 10:45:00,10.778059768481,46.0189275731498,Agritech24,FE525270AAACA44EB80285BFB73955E8F75897698AF8B81B9742CD29413326F1
01-Apr-2023 11:00:00,10.77796434644,46.0189923805749,Agritech24,D15F46F8D6CEF08E40C0F7B162231F00A9A45597EFBAD1F28A1AB550B27405AD
01-Apr-2023 11:15:00,10.7774738863203,46.0184059748404,Agritech24,46A17C7F7A547BC677632F7EFA18D8D846560C6F5D806B513E17EE8D60624D3F
01-Apr-2023 11:30:00,10.7774397594027,46.0181771172487,Agritech24,854FD11A77A079A32DF84F982F2ED5C1D9553EC87780C380DFF722ED2C738353
01-Apr-2023 11:45:00,10.7776487648655,46.0184186286669,Agritech24,7A56786B20885EB2EAEBF2AFEF8AFC8317BCEED37FBC0421DB1F59833D9EA3C6
01-Apr-2023 12:00:00,10.7780560005489,46.0182657557966,Agritech24,C97117518C57CC740C40F33DA9114CB2864B2F754F4E6973FB95B8FAB6843B0B
01-Apr-2023 12:15:00,10.7780180743668,46.0183615382681,Agritech24,D364D50EA762B43FEE4E7634F215E3FA2DC5B35A1B461133F09FE848AB254723
01-Apr-2023 12:30:00,10.7775906155391,46.018071576838,Agritech24,A94185B92751F4291A175331394A40CA823F14EC73E551AFE82050A12E7D97BE
01-Apr-2023 12:45:00,10.7777837925327,46.0179192620765,Agritech24,19DF2CC0322964A9947F6E5B70862CC7B9E7B422759039DDB8DE2D10BB57D1CF
01-Apr-2023 13:00:00,10.7777803486786,46.018437662806,Agritech24,861207DE63BD1B79425B39E0A09C96B22DAB5FAFA908156C368370B8398B672F
01-Apr-2023 13:15:00,10.7776445542612,46.0187078850828,Agritech24,73F8B6C2CE358C40057A0132D899E2E318FEE5BAFD1D360834FCFD7608BD2B4F
01-Apr-2023 13:30:00,10.7779269195278,46.0184978081364,Agritech24,AB227DDF09FD62FDBB119DB534EADCCF06C75CFF458504CF6F0269BBA9CF0FCD
01-Apr-2023 13:45:00,10.7777766599928,46.0184990102509,Agritech24,6B7CFBC93FC5A9266B67CE1EC1C8729D49137AE9CC83E48CB5534C6BEE260B96
01-Apr-2023 14:00:00,10.7775306897756,46.0184741347305,Agritech24,01457E1C1EFAA43FA70EF3396D0BB58E790A08D721B39AC4391D2328602A1132
01-Apr-2023 14:15:00,10.7775410934776,46.0184562909366,Agritech24,BCE77152567D6059A78C0A9B292B834A299C29C27913796DEF6150FA8698AF14
01-Apr-2023 14:30:00,10.7776352816106,46.0183967438496,Agritech24,9B519C889BB390FD22D555B2F1BA5AD5C6414F2BF914C6DEBDA4748DD3B41087
01-Apr-2023 14:45:00,10.7780110671979,46.0186570952273,Agritech24,0BFECB230E2F46ACD31C43800D9E329EA42B60B6669513CA37962CCBFFFDB490
01-Apr-2023 15:00:00,10.7771693765002,46.0188674734874,Agritech24,822843C09482E61C08AA6C5C2BA0C9C4ABF6F5C8B791EFAFB8F8DA7D544746B9
01-Apr-2023 15:15:00,10.7771482926874,46.0179435957325,Agritech24,74B3CEF1E6B6C2432818E5261C077BB0A2443EA18C5B95E75E687D307CF9B4A1
01-Apr-2023 15:30:00,10.7781208965191,46.0185639939907,Agritech24,9EFE3A7471768F6BBB768CBCC2C408D8697B5F16081DD5000688D365C4D34CDC
01-Apr-2023 15:45:00,10.7779492300496,46.0181028617246,Agritech24,D9F1175B5033AC1C6D195E170F051BC421582F45FD094D409B43100EE68C09E9
01-Apr-2023 16:00:00,10.7782785830757,46.0180015221195,Agritech24,A445B525249DB384C3058813468469A58606D082059FBE9E492E52B48930E634
01-Apr-2023 16:15:00,10.7779100099294,46.018461900197,Agritech24,8EA172B5C91B2EFC7040B249BE6FD64C902CC999C6DBFD3C274235692C7D760B
01-Apr-2023 16:30:00,10.7779492300496,46.0181028617246,Agritech24,22774C55F284566DD505AD4FC72ECB1E4597F013461056B9DC1CE0C425C93D0E
01-Apr-2023 16:45:00,10.7779492300496,46.0181028617246,Agritech24,8A8A7BDACB55C34A1ABF9407B1A991DF7485DBBF18ACF03B1A1740642DE93274
01-Apr-2023 17:00:00,10.7779488547923,46.0181288181748,Agritech24,47A7E348363097E58797D803D58D55B705E968F0D3975C493613E1D3AFDBDE5C
01-Apr-2023 17:15:00,10.7780102016826,46.01861937411,Agritech24,04807A4B014E10268D24AA5D0C411FBC53A5F2A779CDA86C1C5337410EDB5C8D
01-Apr-2023 17:30:00,10.7779126287624,46.0178263448083,Agritech24,11D8B3CEFCCDAA4F71739F9358414949C72C2CCEDAC47E54030938896D383444
01-Apr-2023 17:45:00,10.7781183432145,46.0180363866885,Agritech24,AAE312DF5CDA318F44A648CD867D2FF7FE3DD0ACDFDD0173E59B3DC70A163384
01-Apr-2023 18:00:00,10.7781142975491,46.0179122274061,Agritech24,A48BE8F923F67BCA8C1BC94A4DFC5E5AB2E9B6C43D7895A8CCF6244CFDB588FE
01-Apr-2023 18:15:00,10.7779492300496,46.0181028617246,Agritech24,E285E11F839DA891BF0C32AEAADD9C670C504ED3985D889DCA0132C8F17719FD
01-Apr-2023 18:30:00,10.7779492300496,46.0181028617246,Agritech24,32049CD471694BC358BBB04AA0E5D85D7CAFA569584B382B65E18F1A363770E0
01-Apr-2023 18:45:00,10.7779492300496,46.0181028617246,Agritech24,A84E89FDA8A8B099F708449AB7186814890B11F869D5CE9839EE7978FF8E1578
01-Apr-2023 19:00:00,10.7779492300496,46.0181028617246,Agritech24,5817486249244EE9A6029EFB806D4169F72C6ADB79420533A4E29310827426E5
01-Apr-2023 19:15:00,10.7779492300496,46.0181028617246,Agritech24,02D988C2756B97EE1582410641F98288A9AC9655B560BB763EF21F958C383E31
01-Apr-2023 19:30:00,10.7779492300496,46.0181028617246,Agritech24,F39997DF1D58B910D17C28EED29BA2D6FDB7453DB3CD05E990C7B5FAC84A7C17
01-Apr-2023 19:45:00,10.7779492300496,46.0181028617246,Agritech24,E8FCA19D604F0AFEF3B2EF9E3C1C58615639C8B22355805E181EE897162EAF36
01-Apr-2023 20:00:00,10.7779492300496,46.0181028617246,Agritech24,37C0E8CC92A7929715731CC6AD496350388371D8D6354AEA09907009E9BE5C96
01-Apr-2023 20:15:00,10.7779492300496,46.0181028617246,Agritech24,CB7D686520D0C45BDA59163743BD7FECE1C5DF8B77F1442993C59EF964582CE7
01-Apr-2023 20:30:00,10.7779492300496,46.0181028617246,Agritech24,94110B4BA79C106A5223BCD3C250C8E1ACD3F2AC7A2F2F8E8805452EB0FB1078
01-Apr-2023 20:45:00,10.7779492300496,46.0181028617246,Agritech24,090D9D5FC53F2B81159EF47004858180A8E7B17FE962D54A807382769E6C9509
01-Apr-2023 21:00:00,10.7779492300496,46.0181028617246,Agritech24,41116347FBA9908B20F306C9C1EED91B98473D33E2AB83D4BCEDCE2A7C3D196B
01-Apr-2023 21:15:00,10.7779492300496,46.0181028617246,Agritech24,93ABA4CBB18FFDCED7E5112AA0FB3B3B63E4241D7FC3CD08B14D6311810B7F04
01-Apr-2023 21:30:00,10.7779492300496,46.0181028617246,Agritech24,5C4D01839F1FC159A605BE6F5CA7CBC79EB2005FD6E87D4C9A754B7475084899
01-Apr-2023 21:45:00,10.7779492300496,46.0181028617246,Agritech24,719D86D78C98D4E252DB3913D04D8DAE016CEED07B31BD606B1DB127A773A66D
01-Apr-2023 22:00:00,10.7779492300496,46.0181028617246,Agritech24,5D77C6E949C84CC392BEFCBAA57A37A4352CC790137DEF61FDA8906923740821
01-Apr-2023 22:15:00,10.7779492300496,46.0181028617246,Agritech24,E7185F53683A4353946D60546857E75815E123D2F041368A11DCE19F13420F56
01-Apr-2023 22:30:00,10.7779492300496,46.0181028617246,Agritech24,9106895B715CA6C052D239ABEF91FA3BDD55A82BAA8E11E6A3F7ABF83E9F9710
01-Apr-2023 22:45:00,10.7779492300496,46.0181028617246,Agritech24,6B531CA2EBA8EC958E7F57D318A3271E27384C9D0F05357E916E2E81FB498564
01-Apr-2023 23:00:00,10.7779492300496,46.0181028617246,Agritech24,2A50EBA70F9DB0C1F96EE268C9A2DC0E5CF034C437DDC842A33958B868F16BEC
01-Apr-2023 23:15:00,10.7779492300496,46.0181028617246,Agritech24,6CDDA44FAD54DDA42C5705D5814AC59D2404FC20ABF5CDA12FBDD1A8E953EECF
01-Apr-2023 23:30:00,10.7779492300496,46.0181028617246,Agritech24,0BC0D2D01125C1E5AC33911E4010F484E061C202B565CF7EEC79D4CD50736851
01-Apr-2023 23:45:00,10.7779492300496,46.0181028617246,Agritech24,732096F550B5884C4C5463755C6BAF5C218AC033E8A54C0AB269DDDB9A3070AB
02-Apr-2023 00:00:00,10.7779492300496,46.0181028617246,Agritech24,5A046934D4E394033FE9B8E473C08FEC343AB33936699E4D962F3B1699AD1E1A
02-Apr-2023 00:15:00,10.7779492300496,46.0181028617246,Agritech24,EE5266A6EC22D7BCF7373F691C30ACF7ED648F64528DCA393188FD98DB97AD64
02-Apr-2023 00:30:00,10.7779492300496,46.0181028617246,Agritech24,C55BBE1E279D8B14825A082129568E578CFC6EF019DE74635A973A5DFEE5887C
02-Apr-2023 00:45:00,10.7779492300496,46.0181028617246,Agritech24,1E01F89C2EC682952F21B0F9A7055F3C111B048573D7A3B367926BCDF6AC335D
02-Apr-2023 01:00:00,10.7779492300496,46.0181028617246,Agritech24,11A5619CAA9130E60ECFB4038B60868768C41F76C7E7089FFA5D1D8A05B104C4
02-Apr-2023 01:15:00,10.7779492300496,46.0181028617246,Agritech24,1C561E61EC1123063610886D03EF9114A03764C31D1570CE9392B3CB2A9C54C5
02-Apr-2023 01:30:00,10.7779492300496,46.0181028617246,Agritech24,4987DF5EB4A2DD05521591FD75E2460C7A7B10DEE97AD58356F3A182DC8A0812
02-Apr-2023 01:45:00,10.7779492300496,46.0181028617246,Agritech24,4067B91CB04EE509058A4304B177FA342ADFC4CCDB1F31EF7C76CCC82D49470E
02-Apr-2023 02:00:00,10.7779492300496,46.0181028617246,Agritech24,D696B936B07AA036979D4B02154DA3F09FD2EB91CBE1DB27C39CE566A5AABA73
02-Apr-2023 02:15:00,10.7779492300496,46.0181028617246,Agritech24,20C2DFB6CB37B609BD225CFCE632184E04E9D567D0D33CFF541BB6A5B991AFCE
02-Apr-2023 02:30:00,10.7779492300496,46.0181028617246,Agritech24,704E41F1E52BA92DBBCEFFAA3845210A5B51C228DDAA2B48E35371DE954A6AED
02-Apr-2023 02:45:00,10.7779492300496,46.0181028617246,Agritech24,9E1B21121B6B7E5042EE707FC6A99C8311B8E22B5CAABAE29DE42F126241342F
02-Apr-2023 03:00:00,10.7779492300496,46.0181028617246,Agritech24,2C96F9834F3CDD2203E838943677438AB3A8DE425FBEBCDD03724CB3E2A96AFE
02-Apr-2023 03:15:00,10.7779492300496,46.0181028617246,Agritech24,590B648B26A5EBC247CA48336C09B09A0DAED7548B0BE05B4A6449629DB82736
02-Apr-2023 03:30:00,10.7779492300496,46.0181028617246,Agritech24,72C3F2F0E63600176174D3F486EEF41DC9E2BD9E7ADE325047F1BAF8895C53D4
02-Apr-2023 03:45:00,10.7779492300496,46.0181028617246,Agritech24,1BBDAD52DAAB86A3533C9778F44012137B25BFC3022BB664802C1EEBE5EF73D8
02-Apr-2023 04:00:00,10.7779492300496,46.0181028617246,Agritech24,28B586342AB8EC72ABF586D1B27865794F2CD29DA1EE78F277E7972CF63E0E78
02-Apr-2023 04:15:00,10.7779492300496,46.0181028617246,Agritech24,242334B750A3164D67D6B4B424509C46575075A0743D382A73FCA1E5E3A6947B
02-Apr-2023 04:30:00,10.7779492300496,46.0181028617246,Agritech24,49CC4C730D3963D90DA4664D5A230FA7E94D0D8566B4A2E48F617EDF52030FD8
02-Apr-2023 04:45:00,10.7779492300496,46.0181028617246,Agritech24,D84B1AA83EF0EB3AF818F3D6E30109C97D0CE20091822D8AFC01B5FA4F583768
02-Apr-2023 05:00:00,10.7779492300496,46.0181028617246,Agritech24,4EB3EABD0558E6B80346BCEB986878C2E822B8702535D08BBFDAB4166E47A423
02-Apr-2023 05:15:00,10.7779492300496,46.0181028617246,Agritech24,EF3FEC53F93EA714A068C18A97AA5AF3D5EF365CF63FC469F3F3182673F7C059
02-Apr-2023 05:30:00,10.7779492300496,46.0181028617246,Agritech24,0F12D3354C323386EB2887AFFCB0D0AB907C1F329D8614F3215AF4E1F2A0523F
02-Apr-2023 05:45:00,10.7779492300496,46.0181028617246,Agritech24,4CB71EF7F052A99883AFCECCCF016A13BC67F8F2AEED633B0F7701EF2CDCA65D
02-Apr-2023 06:00:00,10.7779492300496,46.0181028617246,Agritech24,AEC07FD2E2E69D517DA5B70F0E35346E481BE14591A9043328DD494E9F94B166
02-Apr-2023 06:15:00,10.7779492300496,46.0181028617246,Agritech24,59B01AA7690B702D31ECFAD43EBC6C3D04C631DDC3436E210761251F31106710
02-Apr-2023 06:30:00,10.7779492300496,46.0181028617246,Agritech24,7DF131E72C2535DCDF9421D2212AA9135612DBF4094EB41A91F24C048E792BEC
02-Apr-2023 06:45:00,10.7776678492944,46.0179737963583,Agritech24,5C208C78342A988C55498371710C901D7B235777A880ABA8CDA453A2E788FE3E
02-Apr-2023 07:00:00,10.7773821640894,46.0180267581666,Agritech24,A6BF0BA6F112D0F8C822D3A0504BEFA4DD216C45FDABDC74265C5BBC9A821BDF
02-Apr-2023 07:15:00,10.776888595878,46.0181567792119,Agritech24,60365350472365CEA514769A5412E1D39EFCA4EDA3888F604075FC7C16581430
02-Apr-2023 07:30:00,10.7765615084815,46.0183238417991,Agritech24,A1EBBE172D26DB31A0AFEDA56DB03A62C5B4096C55B1D78169FB1083587A843C
02-Apr-2023 07:45:00,10.7765032873002,46.0187688276226,Agritech24,6439DAD4BC483F2D8083FF80D828D249DF7BEFB13B8E9F2C5906AD74B683541B
02-Apr-2023 08:00:00,10.7758527396934,46.0186588286949,Agritech24,00DD2BB7D962D343D4C71E90CFFCF4ABF8308A1F81D6B78B54234FC140EAB766
02-Apr-2023 08:15:00,10.7761060151617,46.0183285398129,Agritech24,ABB9919877F5DA1FEF4A40BC39DB862AC2DE538E8F14049E31579B6792747777
02-Apr-2023 08:30:00,10.7776003188822,46.0180840659538,Agritech24,77BEF0D08F615AB637627B8AE1CFF5D3B076337360AC27F13EDF951BBFE1F73E
02-Apr-2023 08:45:00,10.7779492300496,46.0181028617246,Agritech24,3A6DFAE3DD8A2B331BCB05D5FB508EDEB6E2913854528EA5473EFAEC4669E623
02-Apr-2023 09:00:00,10.7779587759272,46.0180346145645,Agritech24,16D51B2B9E76A3485D94D6B874D402D92642730B401D1F1B6351D5CD0CB1CA21
02-Apr-2023 09:15:00,10.7778818240426,46.018119564145,Agritech24,245A259ECFD10756A1FE8D261CF4BE9D1D71025CCE8880B7BC29CD7EE8E367C2
02-Apr-2023 09:30:00,10.7780304825068,46.0181649577793,Agritech24,E7CE18B59C7512708CF2DCCDD1CD27C6CAFEFC9274D6F09FD7FEE7A33400FA7E
02-Apr-2023 09:45:00,10.7779672320677,46.0181124893661,Agritech24,3C8E9051EE2FE3378DAFC389EFC38C8BE494B5F83DC0948958B6AB59182567ED
02-Apr-2023 10:00:00,10.7779492300496,46.0181028617246,Agritech24,8EB0230EC7878E8E10A30FB86EFCB6C2E57CDE30870196AC62B5023FC5980F35
02-Apr-2023 10:15:00,10.7779492300496,46.0181028617246,Agritech24,7462C7D222101B80BEC75F419E10BB734055AFEE92A5C6D04C6560A595F4A0E9
02-Apr-2023 10:30:00,10.7779492300496,46.0181028617246,Agritech24,92183268926214DC43CE8D1A05691139C2045ABACE0FDDC39FA43F5B1C0667BF
02-Apr-2023 10:45:00,10.7779492300496,46.0181028617246,Agritech24,84228E765DBD9689238652972B0AF8768703774CA9AD9BB4106D0A2428AA7AB3
02-Apr-2023 11:00:00,10.7779492300496,46.0181028617246,Agritech24,D87E95A2B78F446090BD87BD53FF873891660F8B48ED6DB4B940A53C94B5AD7A
02-Apr-2023 11:15:00,10.7779492300496,46.0181028617246,Agritech24,4637C85CD3DC1240A9BAD7FB2699C529D3219954450B31BB0EBD6AE17AD9C1F2
02-Apr-2023 11:30:00,10.7779492300496,46.0181028617246,Agritech24,77D0220060C5A798F7DFF3CB06F61C1FBD09EE2938FF0F7BA959C89172E55CF9
02-Apr-2023 11:45:00,10.7779492300496,46.0181028617246,Agritech24,A79F2A0E7E004814209B851EFBA2BC776093232D6330420F1D429C0E02CCB7F7
02-Apr-2023 12:00:00,10.7779492300496,46.0181028617246,Agritech24,9E8A081A4A387E1C1D83B8B7C5EA44501F2957D305177D1079FAC84823A6535D
02-Apr-2023 12:15:00,10.7779492300496,46.0181028617246,Agritech24,9183BF87FF806C62C0FC4634D31CC0C5D1BD71BBD12B8363D23B7DBD8111E618
02-Apr-2023 12:30:00,10.7779492300496,46.0181028617246,Agritech24,79510C7EB5E4C4238E7861387B69709C9BEECB130BBF271C003A79AD98157828
02-Apr-2023 12:45:00,10.7779492300496,46.0181028617246,Agritech24,E4C95F836870809E1C28F97C938CDFA1ED72531C22E687E7FF39DD87D35C198C
02-Apr-2023 13:00:00,10.7779492300496,46.0181028617246,Agritech24,98AB4143A8C4129982FA4C10FB84990F11DA5AC975BA03C9C8B5CE2CE9FCF8DB
02-Apr-2023 13:15:00,10.7781963954721,46.0179489941476,Agritech24,307E8512A16ED4B037ECC023AD042A4A1475027FF61A53A80A97617562CAEE28
02-Apr-2023 13:30:00,10.7778221184864,46.0183760814909,Agritech24,0EFDD583799D9BFDDA061996F51C1537CDC992C37456A5BA5C46823CC2ACAD56
02-Apr-2023 13:45:00,10.7775399359532,46.0185689240899,Agritech24,88A6C4322635A868B55B8255303A1094151C172CBC52D08D4954E3410EE1F8C5
02-Apr-2023 14:00:00,10.7776236406615,46.0186038793625,Agritech24,659064C7DF6D65E38147F0533AC290B7EF91BDFC7CCD392194F10A30DC346629
02-Apr-2023 14:15:00,10.7776209403067,46.0188027961988,Agritech24,3CDB7D36FAC617373FF8133B5B9E121C65A09F49EF17D5C64E7FF231A78A8D6A
02-Apr-2023 14:30:00,10.7774738184569,46.0188724079703,Agritech24,C3055EA6B13AC5817901018B5EF716E21804BBA617B4476FA7A100C3EAF9AB4B
02-Apr-2023 14:45:00,10.7779233955492,46.0189936585653,Agritech24,F9056D34547A0214A4A2573580D9F4F8542883BD32ECC5B08096BDE446ED5B34
02-Apr-2023 15:00:00,10.7776802256676,46.0190348615574,Agritech24,95DAFA5F8BEA02B5BE4E16BE30CD46F4A87CDF59932BD5A66251100702619632
02-Apr-2023 15:15:00,10.7775879981023,46.0188977725189,Agritech24,5453A9E992367E9F58FF3FDEDDB5C65D598D35A3BF447DCDCCD245CAA5F9797A
02-Apr-2023 15:30:00,10.7776154156247,46.01888433767,Agritech24,2EDFDA1180AB5CFC5EE36C2A1609B725F8A6B0A875F52C680FD9DE77C323E1FC
02-Apr-2023 15:45:00,10.7774375967803,46.0187864084108,Agritech24,F215751B45543E340C728823D837749D72EFA7919E77DE97192034AB7926DCE6
02-Apr-2023 16:00:00,10.7773275533344,46.0190720926956,Agritech24,E1A17DC6D0732AFECB7A9B81068F1777C751D7CA50E412CDF84A8B107E23BE40
02-Apr-2023 16:15:00,10.7780677373221,46.0179999926146,Agritech24,8AEEB54075379985CD58AA493E8F80CA33E1D9ADF17F406EDEF13BE277E5A776
02-Apr-2023 16:30:00,10.7779200469775,46.0179410626146,Agritech24,6E89A22B5CAD8ABB57223BF63792926CF1C9B5EB7C53EB9D9B83356FB1234C46
02-Apr-2023 16:45:00,10.7782304792343,46.0180486724188,Agritech24,75DC86553A404BFB27818E152F2F41179267BF938CA9541843DAE2D97389D524
02-Apr-2023 17:00:00,10.7779492300496,46.0181028617246,Agritech24,3C2B858DA182BEBD7E58F4A5C5E9802C6B8F53163E46A3CB0E9F935D5AFEB740
02-Apr-2023 17:15:00,10.7779492300496,46.0181028617246,Agritech24,676548E979FF507BC5EEB1D75292EB34E870884279564A00B0CBEEA6010BE579
02-Apr-2023 17:30:00,10.7779492300496,46.0181028617246,Agritech24,A19BF6799782F22AC898499086E692A6AE98AEE94FA1BBFDC18F3AC25662C116
02-Apr-2023 17:45:00,10.7779492300496,46.0181028617246,Agritech24,B063A2D9A12237807E12C5700CF499B167E236BE9918D805B8A80E6D5717F959
02-Apr-2023 18:00:00,10.7779492300496,46.0181028617246,Agritech24,2D46B8F9B9E33A9E26234153C809BE9B15194DB52DC28D94E4E6DF4E169A511E
02-Apr-2023 18:15:00,10.7779492300496,46.0181028617246,Agritech24,64E8BCE99ED16BD757FF4CFABDCA9EBD4B161822F318C43BDD4941B733378831
02-Apr-2023 18:30:00,10.7779492300496,46.0181028617246,Agritech24,0666E101B060D5D658E588215653D258B3946FCDC02650212E346017CD7B2D76
02-Apr-2023 18:45:00,10.7779492300496,46.0181028617246,Agritech24,4C33D65217A8CDDB3241DFA3D5FFF09C01E21BCB7965866341D1084CF1A00964
02-Apr-2023 19:00:00,10.7779492300496,46.0181028617246,Agritech24,7F7218EAE090A2079CA9333E0F434B2D868BF5F9938DD1130112934655AF9256
02-Apr-2023 19:15:00,10.7779492300496,46.0181028617246,Agritech24,83B1DA781A699EA432AE6CC83CBDFD3E0A0F1227B9CDFC63B388A3272EB49F19
02-Apr-2023 19:30:00,10.7779492300496,46.0181028617246,Agritech24,F822A28B22986D56A1D738822172CBD21C786DDF83857C5C2F965E3E496EDD13
